data_id,country,event_type,sub_event_type,fatalities,notes
7792659,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'seta', 'eastern', 'tigray', 'tigray']"
7792661,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'guldam', 'central', 'tigray', 'tigray']"
7792669,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'haneskema', 'north', 'western', 'tigray']"
7792680,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'hawzen', 'eastern', 'tigray', 'tigray']"
7792693,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'tsegede', 'western', 'tigray', 'tigray']"
7792439,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'adi', 'gebru', 'north', 'western', 'tigray']"
7792695,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'selekleka', 'town', 'north', 'western', 'tigray']"
8012857,Niger,Battles,Armed clash,0,"['iswap', 'boko', 'haram', 'jas', 'bakoura', 'faction', 'reportedly', 'clashed', 'kilboua', 'bosso', 'diffa', 'jas', 'fighter', 'allegedly', 'killed', 'toll', 'could', 'independently', 'verified']"
8012858,Cameroon,Battles,Armed clash,0,"['ambazonian', 'separatist', 'attacked', 'police', 'station', 'mutengene', 'village', 'tiko', 'subdivision', 'fako', 'sud', 'ouest', 'fatality', 'casualty', 'reported']"
8012859,Madagascar,Battles,Armed clash,3,"['fokonolona', 'clashed', 'chief', 'warrant', 'officer', 'gendarme', 'ambatondrazaka', 'district', 'ambatondrazaka', 'alaotra', 'mangoro', 'gendarme', 'killed', 'well', 'fokonolona', 'others', 'injured', 'warrant', 'officer', 'sent', 'arrest', 'looter', 'nature', 'reserve', 'officer', 'killed', 'fokonolona']"
7792443,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'belat', 'south', 'eastern', 'tigray']"
7792699,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'uorieghe', 'central', 'tigray', 'tigray']"
8012861,Cameroon,Battles,Armed clash,0,"['suspected', 'ambazonian', 'separatist', 'attacked', 'gendarmerie', 'post', 'babadjou', 'town', 'bamboutos', 'ouest', 'repelled', 'gendarmerie', 'force', 'one', 'assailant', 'reportedly', 'injured']"
7792701,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'inda', 'senbet', 'north', 'western', 'tigray']"
7792447,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'chemero', 'southern', 'tigray', 'tigray']"
7792448,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'auza', 'eastern', 'tigray', 'tigray']"
8012866,Cameroon,Battles,Armed clash,1,"['military', 'force', 'engaged', 'fire', 'fight', 'ambazonian', 'separatist', 'fundong', 'town', 'boyo', 'nord', 'ouest', 'one', 'student', 'caught', 'crossfire', 'killed']"
7792710,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'taget', 'central', 'tigray', 'tigray']"
7792717,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'dayu', 'southern', 'tigray', 'tigray']"
7792719,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'dearo', 'tekle', 'central', 'tigray', 'tigray']"
7792467,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'adi', 'gedena', 'north', 'western', 'tigray']"
7792475,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'birkuta', 'western', 'tigray', 'tigray']"
7792480,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'adi', 'nekizen', 'north', 'western', 'tigray']"
7780962,Nigeria,Battles,Armed clash,3,"['nigerian', 'military', 'troop', 'clashed', 'boko', 'haram', 'militant', 'abbagajiri', 'dusula', 'damboa', 'lga', 'borno', 'killing', 'five', 'militant', 'recovering', 'weapon', 'ammunition', 'ied', 'making', 'material', 'fatality', 'split', 'across', 'event']"
7780963,Nigeria,Battles,Armed clash,2,"['nigerian', 'military', 'troop', 'clashed', 'boko', 'haram', 'militant', 'abbagajiri', 'dusula', 'damboa', 'lga', 'borno', 'killing', 'five', 'militant', 'recovering', 'weapon', 'ammunition', 'ied', 'making', 'material', 'fatality', 'split', 'across', 'event']"
7780964,Nigeria,Battles,Armed clash,3,"['nigerian', 'military', 'troop', 'clashed', 'iswap', 'militant', 'following', 'attack', 'motorist', 'gajiram', 'nganzai', 'lga', 'borno', 'monguno', 'monguno', 'lga', 'borno', 'killing', 'militant', 'recovering', 'weapon', 'including', 'five', 'gun', 'truck', 'kidnapped', 'victim', 'also', 'rescued', 'fatality', 'coded']"
7792491,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'dualga', 'southern', 'tigray', 'tigray']"
7792751,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'kuhili', 'north', 'western', 'tigray']"
7792758,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'wkro', 'central', 'tigray', 'tigray']"
7792759,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'ziban', 'gedena', 'north', 'western', 'tigray']"
7792512,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'cuddus', 'gheorghis', 'north', 'western', 'tigray']"
7792770,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'melfa', 'south', 'eastern', 'tigray']"
7792520,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'ganta', 'afeshum', 'eastern', 'tigray', 'tigray']"
7792523,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'adi', 'akel', 'mekelle', 'tigray']"
7792780,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'menghi', 'central', 'tigray', 'tigray']"
7574925,Nigeria,Battles,Armed clash,0,"['nigerian', 'police', 'clashed', 'suspected', 'kidnapper', 'following', 'abduction', 'eight', 'health', 'worker', 'near', 'river', 'iyekogba', 'area', 'benin', 'city', 'oredo', 'lga', 'edo', 'kidnapped', 'victim', 'rescued', 'one', 'suspect', 'arrested']"
7792531,Ethiopia,Battles,Armed clash,0,"['around', 'month', 'occurrence', 'conflict', 'across', 'tigray', 'ongoing', 'nov', 'detail', 'exact', 'event', 'known', 'active', 'conflict', 'location', 'discerned', 'via', 'field', 'interview', 'acled', 'recorded', 'date', 'ongoing', 'early', 'conflict', 'represent', 'ongoing', 'violence', 'location', 'affected', 'violence', 'repeated', 'jan', 'jan', 'estimate', 'ongoing', 'repeated', 'clash', 'endf', 'edf', 'tigrayan', 'force', 'represented', 'tplf', 'tdf', 'event', 'reportedly', 'occurred', 'around', 'golgol', 'central', 'tigray', 'tigray']"
